,Headlines,Links
578,"Market Update: IT, metal stocks gain led  by Mindtree, Welspun Corp; Yes Bank jumps 4%, HUL at new 52-week high",https://www.moneycontrol.com/news/business/market-update-it-metal-stocks-gain-led-by-mindtree-welspun-corp-yes-bank-jumps-4-hul-at-new-52-week-high-2560009.html
579,"Market Update: CNX IT outshines as TCS, HCL Tech gain 2-3%; PC Jeweller top BSE gainer; RIL drags",https://www.moneycontrol.com/news/business/market-update-cnx-it-outshines-as-tcs-hcl-tech-gain-2-3-pc-jeweller-top-bse-gainer-ril-drags-2559873.html
580,How TCS displaced Infosys as the bellwether of India's IT sector,https://www.moneycontrol.com/news/business/companies/how-tcs-displaced-infosys-as-the-bellwether-of-indias-it-sector-2558319.html
581,Tata Consultancy Services expands operations in Texas,https://www.moneycontrol.com/news/business/tata-consultancy-services-expands-operations-in-texas-2558177.html
582,"Market Update: IT, Realty sectors in green despite Nifty in red; TCS, Airtel up 2-4%, M&M at 52-week high",https://www.moneycontrol.com/news/business/market-update-it-realty-sectors-in-green-despite-nifty-in-red-tcs-airtel-up-2-4-mm-at-52-week-high-2556731.html
583,"Market Update: IT stocks shine led by Mindtree, NIIT Tech; Bharti Airtel jumps 4%, TCS most active",https://www.moneycontrol.com/news/business/market-update-it-stocks-shine-led-by-mindtree-niit-tech-bharti-airtel-jumps-4-tcs-most-active-2556563.html
584,Podcast: TCS joins the $100-billion club,https://www.moneycontrol.com/news/business/podcast-tcs-joins-the-100-billion-club-2556287.html
585,Digital era to be large opportunity for TCS: N Chandrasekaran,https://www.moneycontrol.com/news/business/digital-era-to-be-large-opportunity-for-tcs-n-chandrasekaran-2555271.html
586,Accumulate TCS; target of Rs 3357: KR Choksey,https://www.moneycontrol.com/news/business/stocks/accumulate-target-of-rs-3357-kr-choksey-2554707.html
587,"Market Update:  51 stocks hit new 52-week high led by TCS, M&M; Infosys most active, ICICI Bank drags",https://www.moneycontrol.com/news/business/market-update-51-stocks-hit-new-52-week-high-led-by-tcs-m-infosys-most-active-icici-bank-drags-2554791.html
588,Market Update: CNX IT pulls Nifty higher led by TCS; IndusInd Bank top gainer; NIIT zooms 11%,https://www.moneycontrol.com/news/business/market-update-cnx-it-pulls-nifty-higher-led-by-tcs-indusind-bank-top-gainer-niit-zooms-11-2554611.html
589,"TCS creates history! At $100 billion market cap, it’s now bigger than Accenture",https://www.moneycontrol.com/news/business/markets/tcs-creates-history-market-cap-surpasses-100-billion-for-the-first-time-2554447.html
590,"Market Update: Oil & gas stocks gain led by HPCL, BPCL; HDFC Bank most active, TCS hits new record high",https://www.moneycontrol.com/news/business/market-update-oil-hdfc-bank-most-active-tcs-hits-new-record-high-2554415.html
