,Headlines,Links
516,Wipro-owned Appirio expands operations in Portugal,https://www.moneycontrol.com/news/business/companies/wipro-owned-appirio-expands-operations-in-portugal-3144861.html
517,"IT wrap: Earnings-heavy week with focus on Wipro, HCL Technologies; H1B continues to haunt firms",https://www.moneycontrol.com/news/technology/it-wrap-earnings-heavy-week-with-focus-on-wipro-hcl-technologies-h1b-continues-to-haunt-firms-3094641.html
518,Hold Wipro; target of Rs 340: JM Financial,https://www.moneycontrol.com/news/business/stocks/hold-wipro-target-of-rs-340-jm-financial-3089011.html
519,Buy Wipro; target of Rs 360: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-wipro-target-of-rs-360-icici-direct-3089841.html
520,Aim for the winners: Top 10 brokerage picks after Q2 results,https://www.moneycontrol.com/news/business/markets/aim-for-the-winners-top-10-brokerage-picks-after-q2-results-3086951.html
521,"IT's a tale of two companies: market hopeful of Wipro, cautious on HCL Tech",https://www.moneycontrol.com/news/technology/its-a-tale-of-two-companies-market-hopeful-of-wipro-cautious-on-hcl-tech-3086621.html
522,Accumulate Wipro; target of Rs 350: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-wipro-target-of-rs-350-prabhudas-lilladher-3085431.html
523,"Wipro Consolidated September 2018 Net Sales at Rs 14,567.90 crore, Up 8.53% Q-o-Q.",https://www.moneycontrol.com/news/business/earnings/wipro-consolidated-september-2018-net-sales-at-rs-14567-90-crore-up-8-53-q-o-q-3081571.html
524,"Wipro Standalone September 2018 Net Sales at Rs 12,002.30 crore, up 8.61% Q-o-Q",https://www.moneycontrol.com/news/business/earnings/wipro-standalone-september-2018-net-sales-at-rs-12002-30-crore-up-8-61-q-o-q-3081461.html
525,Wipro to announce Q2 earnings on October 24; key things to watch out for,https://www.moneycontrol.com/news/business/earnings/wipro-to-announce-q2-earnings-on-october-24-key-things-to-watch-out-for-3076401.html
526,"Wipro Q2 PAT seen up 21.9% QoQ to Rs. 2,276.4 cr: Prabhudas Lilladher",https://www.moneycontrol.com/news/business/earnings/wipro-q2-pat-seen-up-21-9-qoq-to-rs-2276-4-cr-prabhudas-lilladher-3036641.html
527,Early Diwali sale: 63 of top 100 companies available at 10-40% discount,https://www.moneycontrol.com/news/business/markets/early-diwali-sale-63-of-top-100-companies-available-at-10-40-discount-3026521.html
528,"Wipro Q2 PAT seen up 20.7% QoQ to Rs. 2,221.6 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/earnings/wipro-q2-pat-seen-up-20-7-qoq-to-rs-2221-6-cr-motilal-oswal-3023071.html
529,"HSBC increases target on IT companies, sees a decent Q2 earnings",https://www.moneycontrol.com/news/business/earnings/hsbc-ups-target-on-it-companies-sees-a-decent-q2-earnings-3008941.html
530,Wipro completes divestment of data centre operations in India,https://www.moneycontrol.com/news/business/wipro-completes-divestment-of-data-centre-operations-in-india-3005201.html
531,"Tech weekly wrap: iPhone launch, TechM fires employee and Infosys acquires Fluido",https://www.moneycontrol.com/news/technology/tech-weekly-wrap-iphone-launch-techm-fires-employee-and-infosys-acquires-fluido-2955301.html
532,Wipro and Anaplan partner to deliver best-in-class cloud enterprise performance management solutions,https://www.moneycontrol.com/news/business/wipro-and-anaplan-partner-to-deliver-best-in-class-cloud-enterprise-performance-management-solutions-2948041.html
533,Podcast | Editor's pick of the day: Wipro lands Alight - A $1.5 billion dollar story,https://www.moneycontrol.com/news/business/podcast-editors-pick-of-the-day-wipro-lands-alight-a-1-5-billion-dollar-story-2918611.html
534,Thanks to rupee which hit record low; tech stocks remain on investors' radar,https://www.moneycontrol.com/news/business/markets/thanks-to-rupee-which-hit-record-low-tech-stocks-remain-on-investors-radar-2913651.html
535,Alight Solutions deal: Analysts feel Wipro's digital strategy finally paying off,https://www.moneycontrol.com/news/technology/alight-solutions-deal-analysts-feel-wipros-digital-strategy-finally-paying-off-2911511.html
536,Wipro bags over USD 1.5 billion deal from Alight Solutions,https://www.moneycontrol.com/news/business/wipro-bags-over-usd-1-5-billion-deal-from-alight-solutions-2907821.html
537,Wipro bags multi-year business process services deal from Falck,https://www.moneycontrol.com/news/business/wipro-bags-multi-year-business-process-services-deal-from-falck-2894221.html
538,Hold Wipro; target of Rs 320: JM Financial,https://www.moneycontrol.com/news/business/stocks/hold-wipro-target-of-rs-320-jm-financial-2764561.html
539,Wipro chairman Azim Premji calls for lower tax rates,https://www.moneycontrol.com/news/business/wipro-chairman-azim-premji-calls-for-lower-tax-rates-2758211.html
540,Hold Wipro; target of Rs 330: Edelweiss,https://www.moneycontrol.com/news/business/stocks/hold-wipro-target-of-rs-330-edelweiss-2754161.html
541,Hold Wipro; target of Rs 300: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/hold-wipro-target-of-rs-300-prabhudas-lilladher-2753141.html
542,"IT wrap: Earnings season for IT firms, EU's fine on Google and WhatsApp's cap on forwarded messages in India",https://www.moneycontrol.com/news/technology/it-wrap-earnings-season-for-it-firms-eus-fine-on-google-and-whatsapps-cap-on-forwarded-messages-in-india-2744621.html
