,Headlines,Links
96,"ICICI Bank partners with Amazon India to offer OD facility to sellers, small businesses",https://www.moneycontrol.com/news/business/icici-bank-partners-with-amazon-india-to-offer-od-facility-to-sellers-small-businesses-7512061.html
97,Bajar Gupshup | Benchmarks end marginally lower; Metal & IT outperform,https://www.moneycontrol.com/news/business/markets/bajar-gupshup-benchmarks-end-marginally-lower-metal-it-outperform-stock-market-nifty-sensex-7461901.html
98,Buy ICICI Bank: target of Rs 876: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-icici-bank-target-of-rs-876-sharekhan-7439631.html
99,ICICI Bank hits Rs 5 lakh crore market cap; what should investors do?,https://www.moneycontrol.com/news/business/markets/icici-bank-hits-rs-5-lakh-crore-market-cap-what-should-investors-do-7416021.html
100,Buy ICICI Bank; target of Rs 825: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-icici-bank-target-of-rs-825-emkay-global-financial-7387861.html
101,ICICI bank files cheating case against Karvy Stock Broking,https://www.moneycontrol.com/news/business/icici-bank-files-cheating-case-against-karvy-stock-broking-7385301.html
102,"ICICI Bank shares edge higher after global brokerage retains buy, sees 28% upside",https://www.moneycontrol.com/news/business/stocks/icici-bank-shares-edge-higher-after-global-brokerage-retains-buy-sees-28-upside-7384041.html
103,RBI approves re-appointment of Sandeep Bakhshi as ICICI Bank's MD & CEO,https://www.moneycontrol.com/news/business/rbi-approves-re-appointment-of-sandeep-bakhshi-as-icici-banks-md-ceo-7382801.html
104,Bajar Gupshup | Nifty snaps 4-day record streak; Banks & metals drag,https://www.moneycontrol.com/news/business/markets/bajar-gupshup-nifty-snaps-4-day-record-streak-banks-metals-drag-sensex-stock-market-7356391.html
105,ICICI Bank picks up 800 seats on 2-year lease at co-working site in Mumbai: Report,https://www.moneycontrol.com/news/business/icici-bank-picks-up-800-seats-on-2-year-lease-at-co-working-site-in-mumbai-report-7312841.html
106,Buy ICICI Bank; target of Rs 788: Geojit,https://www.moneycontrol.com/news/business/buy-icici-bank-target-of-rs-788-geojit-7297601.html
107,"Bajar Gupshup | Nifty ends above 16,250; financials lead gains",https://www.moneycontrol.com/news/business/markets/bajar-gupshup-nifty-ends-above-16250-financials-lead-the-gains-sensex-bse-7277011.html
108,"Axis Bank sacks branch manager who looted ICICI Bank, killed woman officer",https://www.moneycontrol.com/news/india/axis-bank-sacks-branch-manager-who-looted-icici-bank-killed-woman-officer-7253801.html
109,Buy ICICI Bank; target of Rs 815: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/buy-icici-bank-target-of-rs-815-prabhudas-lilladher-7251191.html
110,Buy ICICI Bank; target of Rs 835: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-icici-bank-target-of-rs-835-motilal-oswal-7232181.html
111,Kotak Mahindra Bank – A soft quarter doesn’t alter the investment case,https://www.moneycontrol.com/news/business/stocks/kotak-mahindra-bank-a-soft-quarter-doesnt-alter-the-investment-case-7231311.html
112,Ideas For Profit | ICICI Bank,https://www.moneycontrol.com/news/business/earnings/ideas-for-profit-icici-bank-7224881.html
113,"What should investors do with ICICI Bank after Q1 results: buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-icici-bank-after-q1-results-buy-sell-or-hold-7222121.html
114,Stellar Q1 show to hasten re-rating of ICICI Bank stock,https://www.moneycontrol.com/news/business/moneycontrol-research/stellar-q1-show-to-hasten-re-rating-of-icici-bank-stock-7222241.html
115,"ICICI Bank Standalone June 2021 Net Interest Income (NII) at Rs 10,935.76 crore, up  17.85% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/icici-bank-standalone-june-2021-net-interest-income-nii-at-rs-10935-76-crore-up-17-85-y-o-y-7222331.html
116,"HDFC Bank's Aditya Puri highest paid banker, ICICI Bank's Sandeep Bakshi forgoes salary amid pandemic",https://www.moneycontrol.com/news/business/hdfc-banks-aditya-puri-highest-paid-banker-icici-banks-sandeep-bakshi-forgoes-salary-amid-pandemic-7220541.html
117,"ICICI Bank Q1 preview: Brokerages see healthy growth; commentary on asset quality, stressed loans eyed",https://www.moneycontrol.com/news/business/markets/icici-bank-q1-preview-brokerages-see-healthy-growth-commentary-on-asset-quality-stressed-loans-eyed-7215251.html
118,"Q1 Results l What the street expects from ICICI Bank, ITC and JSW Steel",https://www.moneycontrol.com/news/business/q1-results-l-what-the-street-expects-from-icici-bank-itc-and-jsw-steel-7213251.html
119,"ICICI Bank's Q1 profit jumps 78% YoY to Rs 4,616 crore; NIM comes at 26-quarter high at 3.89%",https://www.moneycontrol.com/news/business/earnings/icici-bank-reports-q1-net-profit-of-rs-4616-crore-7189191.html
120,ICICI Bank continues push in the credit card space with new co-branded HPCL card,https://www.moneycontrol.com/news/business/icici-bank-continues-push-in-credit-card-space-with-new-co-branded-hpcl-card-7196531.html
121,"ICICI Bank Q1 Net Profit seen up 73% YoY to Rs. 4,488 cr: Sharekhan",https://www.moneycontrol.com/news/business/icici-bank-q1-net-profit-seen-up-73-yoy-to-rs-4488-cr-sharekhan-7177151.html
122,ICICI Bank says value of credit card transactions in May lower than what appeared in RBI data,https://www.moneycontrol.com/news/business/icici-bank-says-value-of-credit-card-transactions-in-may-lower-than-what-appeared-in-rbi-data-7174221.html
123,"ICICI Bank Q1 Net Profit seen up 85.4% YoY to Rs. 4,817.9 cr: Emkay Research",https://www.moneycontrol.com/news/business/icici-bank-q1-net-profit-seen-up-85-4-yoy-to-rs-4817-9-cr-emkay-research-7173101.html
124,Mid-week crypto catchup: A look at what's happening in the crypto space,https://www.moneycontrol.com/news/business/cryptocurrency/mid-week-crypto-catchup-whats-happening-in-the-crypto-space-7172831.html
125,"ICICI Bank Q1 Net Profit seen up 59.1% YoY to Rs. 4,136.5 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/icici-bank-q1-net-profit-seen-up-59-1-yoy-to-rs-4136-5-cr-motilal-oswal-7147871.html
126,ICICI Bank to revise these charges from August 1,https://www.moneycontrol.com/news/business/icici-bank-to-revise-these-charges-from-august-1-7124341.html
127,"ICICI Bank Standalone March 2021 Net Interest Income (NII) at Rs 10,431.13 crore, up  16.85% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/icici-bank-standalone-march-2021-net-interest-income-nii-at-rs-10431-13-crore-up-16-85-y-o-y-7073901.html
128,Policy Talk | Growth of Payment industry is a risk : Nachiket Mor,https://www.moneycontrol.com/news/podcast/policy-talk-growth-of-payment-industry-is-a-risk-nachiket-mor-7071751.html
129,"ICICI Bank Consolidated March 2021 Net Interest Income (NII) at Rs 12,344.50 crore, up  15.2% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/icici-bank-consolidated-march-2021-net-interest-income-nii-at-rs-12344-50-crore-up-15-2-y-o-y-7067221.html
130,Poonawalla group’s Magma Fincorp appoints Vijay Deshwal as Group CEO,https://www.moneycontrol.com/news/business/poonawalla-groups-magma-fincorp-appoints-vijay-deshwal-as-group-ceo-7062981.html
131,"Indostar Capital Finance – Past imperfect, present tense but future promising",https://www.moneycontrol.com/news/business/moneycontrol-research/indostar-capital-finance-past-imperfect-present-tense-but-future-promising-7063411.html
132,"Amid stuttering loan demand, ICICI Bank to offer holistic solutions to corporates",https://www.moneycontrol.com/news/business/amid-stuttering-loan-demand-icici-bank-to-offer-holistic-solutions-to-corporates-7043551.html
133,"ICICI Bank raises Rs 2,827 crore by issuing bonds",https://www.moneycontrol.com/news/business/icici-bank-raises-rs-2827-crore-by-issuing-bonds-7040601.html
134,"This bank beat SBI, HDFC & ICICI to top Forbes' 'World's Best Banks' list in India",https://www.moneycontrol.com/news/photos/business/this-bank-beat-sbi-hdfc-icici-to-top-forbes-worlds-best-banks-list-in-india-7024181.html
135,ICICI Bank to offer instant facility for cross-border inward remittances,https://www.moneycontrol.com/news/business/icici-bank-to-offer-instant-facility-for-cross-border-inward-remittances-6978181.html
136,Investor wealth jumps over Rs 3.93 lakh crore in four days,https://www.moneycontrol.com/news/business/markets/investor-wealth-jumps-over-rs-3-93-lakh-crore-in-four-days-6966521.html
137,Bajar गपशप | Another day of record high for Nifty; Banks and Metals shine,https://www.moneycontrol.com/news/business/markets/another-day-of-record-high-for-nifty-banks-and-metals-shine-6965711.html
