,Headlines,Links
165,Buy Coal India: target of Rs 258: ICICI Securities,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-258-icici-securities-2-5924141.html
166,Coal India production up 32% at 40.51 million tonnes in September,https://www.moneycontrol.com/news/business/coal-india-production-up-32-at-40-51-million-tonnes-in-september-5912171.html
167,Coal India finalises Rs 5900 crore heavy machinery contracts to bolster production,https://www.moneycontrol.com/news/business/coal-india-finalises-rs-5900-crore-heavy-machinery-contracts-to-bolster-production-5876281.html
168,Coal India shares hit all-time low; ICICI Securities maintains buy call,https://www.moneycontrol.com/news/business/markets/coal-india-shares-hit-all-time-low-icici-securities-maintains-buy-call-5870211.html
169,Buy Coal India; target of Rs 190: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-190-motilal-oswal-5807681.html
170,Hold Coal India; target of Rs 150: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/hold-coal-india-target-of-rs-150-icici-direct-5807741.html
171,Hold Coal India; target of Rs 150: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/hold-coal-india-target-of-rs-150-prabhudas-lilladher-5807791.html
172,Buy Coal India: target of Rs 258: ICICI Securities,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-258-icici-securities-5798331.html
173,Buy Coal India; target of Rs 208: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-208-emkay-global-financial-2-5793501.html
174,"Coal India shares declines on sharp fall in Q1 earnings, but Emkay sees 53% upside",https://www.moneycontrol.com/news/business/markets/coal-india-shares-declines-on-sharp-fall-in-q1-earnings-but-emkay-sees-53-upside-5792161.html
175,"Coal India's Q1 profit plunges 55% to Rs 2,077 crore",https://www.moneycontrol.com/news/business/earnings/coal-indias-q1-profit-plunges-55-to-rs-2077-crore-5790101.html
176,CIL to invest over Rs 1.22 lakh crore by 2023-24 : Coal minister Pralhad Joshi,https://www.moneycontrol.com/news/business/cil-to-invest-over-rs-1-22-lakh-crore-by-2023-24-coal-minister-pralhad-joshi-5785401.html
177,COVID-19 impact: Coal India downgrades FY21 production target to 650-660 million tonne,https://www.moneycontrol.com/news/business/covid-19-impact-coal-india-revises-fy21-production-target-to-650-660-million-tonne-5665971.html
178,"CIL logs 17% jump in composite opencast production in July, expects output to rise further",https://www.moneycontrol.com/news/india/cil-logs-17-jump-in-composite-opencast-production-in-july-expects-output-to-rise-further-5639471.html
179,CIL's coal allocation to power sector under e-auction drops 29% in Q1,https://www.moneycontrol.com/news/business/cils-coal-allocation-to-power-sector-under-e-auction-drops-29-in-q1-5604251.html
180,CIL's coal supply to power sector drops over 21% to 93.5 MT in Apr-Jun quarter,https://www.moneycontrol.com/news/business/cils-coal-supply-to-power-sector-drops-over-21-to-93-5-mt-in-apr-jun-quarter-5572501.html
181,Coal India sees situation in July-September 'uncertain' as some states still under lockdown,https://www.moneycontrol.com/news/business/coal-india-sees-situation-in-july-september-uncertain-as-some-states-still-under-lockdown-5562231.html
182,Coal India introduces exclusive e-auction for coal importers,https://www.moneycontrol.com/news/india/coal-india-introduces-exclusive-e-auction-for-coal-importers-5559851.html
183,Coal India worker unions call for 1-day strike on August 18 against divestment,https://www.moneycontrol.com/news/business/coal-india-worker-unions-call-for-1-day-strike-on-august-18-against-divestment-5552881.html
