,Headlines,Links
96,NTPC share price rises after 3-fold jump in Q4 profit; brokerages expect up to 29% upside,https://www.moneycontrol.com/news/business/stocks/ntpc-share-price-rises-after-3-fold-jump-in-q4-profit-brokerages-expect-up-to-29-upside-7063301.html
97,"NTPC Q4 profit jumps 3-fold to Rs 4,649 crore",https://www.moneycontrol.com/news/business/earnings/ntpc-q4-profit-jumps-3-fold-to-rs-4649-crore-on-higher-revenues-7059001.html
98,Weekly Tactical Pick | NTPC,https://www.moneycontrol.com/news/business/moneycontrol-research/weekly-tactical-pick-ntpc-3-6805531.html
99,India's biggest solar power plant coming up in Telangana in May,https://www.moneycontrol.com/news/trends/indias-biggest-solar-power-plant-coming-up-in-telangana-in-may-6726241.html
100,Coal India claims improvement in grade slippage to 34% in Q3,https://www.moneycontrol.com/news/business/coal-india-claims-improvement-in-grade-slippage-to-34-in-q3-6632301.html
101,"Chinese cyber attacks: RedEcho still active, targeted Chidambaranar port on March 2",https://www.moneycontrol.com/news/business/technicals/chinese-cyber-attacks-redecho-still-active-targeted-chidambaranar-port-on-march-2-6611931.html
102,"Chinese hackers targeted India's oil and gas assets, Indian Railways, says Recorded Future",https://www.moneycontrol.com/news/business/companies/chinese-hackers-targeted-indias-oil-and-gas-assets-indian-railways-says-recorded-future-6604831.html
103,"As India eyes a greener tomorrow, here are stocks that may benefit",https://www.moneycontrol.com/news/business/markets/as-india-eyes-a-greener-tomorrow-here-are-stocks-that-may-benefit-6581201.html
104,Buy NTPC; target of Rs 141: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-141-motilal-oswal-6577581.html
105,NTPC raises Rs 900 crore via debentures,https://www.moneycontrol.com/news/business/ntpc-raises-rs-900-crore-via-debentures-6562991.html
106,India to see $500-billion investment in renewables by 2030: IEEFA report,https://www.moneycontrol.com/news/business/economy/india-to-see-500-billion-investment-in-renewables-by-2030-ieefa-report-6516721.html
107,Buy NTPC; target of Rs 145: Dolat Capital Market,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-145-dolat-capital-market-6500201.html
108,NTPC Kameng project's 4th 150 MW unit commercially operational,https://www.moneycontrol.com/news/business/ntpc-kameng-projects-4th-150-mw-unit-commercially-operational-6499321.html
109,NTPC: Attractively valued despite strong earnings visibility,https://www.moneycontrol.com/news/business/earnings/ntpc-attractively-valued-despite-strong-earnings-visibility-6488711.html
110,Hold NTPC: target of Rs 105: ICICI Direct,https://www.moneycontrol.com/news/business/hold-ntpc-target-of-rs-105-icici-direct-6488021.html
